file,trick,source,source_url,page_url,license,author,width,height,duration,fps,title
videos/pistol_squat/youtube_QNKrVCRDC58.mp4,pistol_squat,youtube_cc,https://www.youtube.com/watch?v=QNKrVCRDC58,https://www.youtube.com/watch?v=QNKrVCRDC58,Creative Commons Attribution license (reuse allowed),Olymp'Fit,1280,720,152.3,25.0,PISTOL SQUAT : Les exercices de progression pour le maîtriser ! (Squat d'une jambe)
videos/pistol_squat/youtube_wPBlwF93qI4.mp4,pistol_squat,youtube_cc,https://www.youtube.com/watch?v=wPBlwF93qI4,https://www.youtube.com/watch?v=wPBlwF93qI4,Creative Commons Attribution license (reuse allowed),Wellman Wellness Training,360,640,115.0,29.97,Plyo box or bench one leg pistol squat with KB or DB drill
videos/pistol_squat/youtube_twHMDK-q3go.mp4,pistol_squat,youtube_cc,https://www.youtube.com/watch?v=twHMDK-q3go,https://www.youtube.com/watch?v=twHMDK-q3go,Creative Commons Attribution license (reuse allowed),Il Coach ti segue,1280,720,16.0,50.0,Il Pistol Squat ( one leg squat )
videos/pistol_squat/youtube_Xkha2COy00o.mp4,pistol_squat,youtube_cc,https://www.youtube.com/watch?v=Xkha2COy00o,https://www.youtube.com/watch?v=Xkha2COy00o,Creative Commons Attribution license (reuse allowed),Juanje Ojeda,640,480,42.1,30.0,Pistol squats (con la rodilla mala)
videos/muscle_up/youtube_OS5XVjmSOfE.mp4,muscle_up,youtube_cc,https://www.youtube.com/watch?v=OS5XVjmSOfE,https://www.youtube.com/watch?v=OS5XVjmSOfE,Creative Commons Attribution license (reuse allowed),Athletic Standard,640,360,8.5,29.97,Stall bars Muscle-up attempt (failed)
videos/pull_up/youtube_yR0N5blGZng.mp4,pull_up,youtube_cc,https://www.youtube.com/watch?v=yR0N5blGZng,https://www.youtube.com/watch?v=yR0N5blGZng,Creative Commons Attribution license (reuse allowed),BodY-ProoF Calisthenics (Martin Kocken),1280,720,45.9,30.0,In & Out Pullup with Band - Beginner
videos/pull_up/youtube_3_I57g2kn3g.mp4,pull_up,youtube_cc,https://www.youtube.com/watch?v=3_I57g2kn3g,https://www.youtube.com/watch?v=3_I57g2kn3g,Creative Commons Attribution license (reuse allowed),District 13 Gym,1280,720,31.6,29.97,Strict Pull-up Protracted
videos/pull_up/youtube_GdyhjXlxE-U.mp4,pull_up,youtube_cc,https://www.youtube.com/watch?v=GdyhjXlxE-U,https://www.youtube.com/watch?v=GdyhjXlxE-U,Creative Commons Attribution license (reuse allowed),Colossus Fitness,1280,720,165.5,24.0,How To PROPERLY Inverted Row For Muscle Gain
videos/push_up/youtube_iHX1EjfAJGE.mp4,push_up,youtube_cc,https://www.youtube.com/watch?v=iHX1EjfAJGE,https://www.youtube.com/watch?v=iHX1EjfAJGE,Creative Commons Attribution license (reuse allowed),Taecaliso Health Haven ,1280,720,25.6,59.94,💪Perfect Form Of Push Ups ll How to do push-ups. 💯
videos/squat/youtube_ZSp8x-twJAs.mp4,squat,youtube_cc,https://www.youtube.com/watch?v=ZSp8x-twJAs,https://www.youtube.com/watch?v=ZSp8x-twJAs,Creative Commons Attribution license (reuse allowed),Calisthenics Larry,1280,720,53.5,30.0,Beginner level pistol squat practice
videos/squat/youtube_DHpYd8cvc3M.mp4,squat,youtube_cc,https://www.youtube.com/watch?v=DHpYd8cvc3M,https://www.youtube.com/watch?v=DHpYd8cvc3M,Creative Commons Attribution license (reuse allowed),Amanda King,1280,720,27.2,23.98,How to do: PISTOL SQUAT
videos/knee_raise/youtube_2bsS-LzNJyQ.mp4,knee_raise,youtube_cc,https://www.youtube.com/watch?v=2bsS-LzNJyQ,https://www.youtube.com/watch?v=2bsS-LzNJyQ,Creative Commons Attribution license (reuse allowed),BodY-ProoF Calisthenics (Martin Kocken),1280,720,49.5,30.0,Hanging Oblique Knee Raises - Intermediate
videos/knee_raise/youtube_NqEBxvCkrgo.mp4,knee_raise,youtube_cc,https://www.youtube.com/watch?v=NqEBxvCkrgo,https://www.youtube.com/watch?v=NqEBxvCkrgo,Creative Commons Attribution license (reuse allowed),Freestocks,1280,720,6.2,29.97,Hanging Leg Raises - Free Stock Creative Commons Video
videos/handstand/youtube_exlk6d6BhKc.mp4,handstand,youtube_cc,https://www.youtube.com/watch?v=exlk6d6BhKc,https://www.youtube.com/watch?v=exlk6d6BhKc,Creative Commons Attribution license (reuse allowed),Lance Goyke,1280,720,111.4,29.97,Handstand Prep - Pike Hold
videos/front_lever/youtube_1UXt2HNtWdY.mp4,front_lever,youtube_cc,https://www.youtube.com/watch?v=1UXt2HNtWdY,https://www.youtube.com/watch?v=1UXt2HNtWdY,Creative Commons Attribution license (reuse allowed),KODINEG,1280,720,137.6,29.97,FRONT LEVER HYSTERIA 4 | Street Workout & Calisthenics [NRG]
videos/planche/youtube_JsA4f4M0WSI.mp4,planche,youtube_cc,https://www.youtube.com/watch?v=JsA4f4M0WSI,https://www.youtube.com/watch?v=JsA4f4M0WSI,Creative Commons Attribution license (reuse allowed),YYC Thenics,1280,720,75.7,50.0,3 Mistakes You're Doing - Straddle Planche
videos/planche/youtube_zl9oQyG6oHg.mp4,planche,youtube_cc,https://www.youtube.com/watch?v=zl9oQyG6oHg,https://www.youtube.com/watch?v=zl9oQyG6oHg,Creative Commons Attribution license (reuse allowed),KODINEG,1280,720,135.0,29.97,PLANCHE HYSTERIA | Street Workout & Calisthenics [Undercover]
videos/planche/youtube_q5Y60s3Ak8A.mp4,planche,youtube_cc,https://www.youtube.com/watch?v=q5Y60s3Ak8A,https://www.youtube.com/watch?v=q5Y60s3Ak8A,Creative Commons Attribution license (reuse allowed),YYC Thenics,406,720,92.4,59.94,You Should Stop If You Feel This - Full-Planche
videos/planche/youtube_I9wbS757cvM.mp4,planche,youtube_cc,https://www.youtube.com/watch?v=I9wbS757cvM,https://www.youtube.com/watch?v=I9wbS757cvM,Creative Commons Attribution license (reuse allowed),YYC Thenics,1280,720,64.7,29.97,PLANCHE HOLDS IMPROVED
videos/back_lever/youtube_pbNWv4Qxkxs.mp4,back_lever,youtube_cc,https://www.youtube.com/watch?v=pbNWv4Qxkxs,https://www.youtube.com/watch?v=pbNWv4Qxkxs,Creative Commons Attribution license (reuse allowed),Zenon,1280,720,65.1,29.97,PLANCHE AND BACK LEVER WORK
videos/deadlift/youtube_Pg67qpDYAGM.mp4,deadlift,youtube_cc,https://www.youtube.com/watch?v=Pg67qpDYAGM,https://www.youtube.com/watch?v=Pg67qpDYAGM,Creative Commons Attribution license (reuse allowed),Fitness Volt,1280,720,57.0,60.0,How to Do the Romanian Deadlift the Right Way #exercise #gym
videos/deadlift/youtube_NBR6tozmx2I.mp4,deadlift,youtube_cc,https://www.youtube.com/watch?v=NBR6tozmx2I,https://www.youtube.com/watch?v=NBR6tozmx2I,Creative Commons Attribution license (reuse allowed),Avid Fitness,1280,720,55.2,25.0,Smith Machine Romanian Deadlift
videos/deadlift/youtube_eOo-mPtCftM.mp4,deadlift,youtube_cc,https://www.youtube.com/watch?v=eOo-mPtCftM,https://www.youtube.com/watch?v=eOo-mPtCftM,Creative Commons Attribution license (reuse allowed),Fitness Volt,1280,720,79.2,30.0,How to Sumo Deadlift - Exercise Guide
videos/barbell_squat/youtube_w15R1ULoN7o.mp4,barbell_squat,youtube_cc,https://www.youtube.com/watch?v=w15R1ULoN7o,https://www.youtube.com/watch?v=w15R1ULoN7o,Creative Commons Attribution license (reuse allowed),JBFIT COACH,1280,720,27.7,30.0,Back Squat
videos/barbell_squat/youtube_kwGOKBIMpX4.mp4,barbell_squat,youtube_cc,https://www.youtube.com/watch?v=kwGOKBIMpX4,https://www.youtube.com/watch?v=kwGOKBIMpX4,Creative Commons Attribution license (reuse allowed),Team of Warriors - צוות לוחמים,1280,720,26.8,29.97,Team of Warriors - Barbell Back Squat
videos/barbell_squat/youtube_xRCEegfvlH4.mp4,barbell_squat,youtube_cc,https://www.youtube.com/watch?v=xRCEegfvlH4,https://www.youtube.com/watch?v=xRCEegfvlH4,Creative Commons Attribution license (reuse allowed),MBP TV,1280,720,39.3,23.98,♦️ Barbell Back Squat | Sports Training in San Francisco Bay Area
videos/muscle_up/youtube_lMTHFfBt2qk.mp4,muscle_up,youtube_cc,https://www.youtube.com/watch?v=lMTHFfBt2qk,https://www.youtube.com/watch?v=lMTHFfBt2qk,Creative Commons Attribution license (reuse allowed),LivingProofFitness,1280,720,139.6,60.0,How to do a muscle up on a pull up bar for beginners tutorial
videos/muscle_up/youtube_lPAqnkEfr90.mp4,muscle_up,youtube_cc,https://www.youtube.com/watch?v=lPAqnkEfr90,https://www.youtube.com/watch?v=lPAqnkEfr90,Creative Commons Attribution license (reuse allowed),WorkOutRussia,1280,720,124.9,29.97,7 exercises for better Muscle-Ups
videos/pull_up/youtube_fBi8KyT_kWo.mp4,pull_up,youtube_cc,https://www.youtube.com/watch?v=fBi8KyT_kWo,https://www.youtube.com/watch?v=fBi8KyT_kWo,Creative Commons Attribution license (reuse allowed),Keenan Bernard,1280,720,11.5,29.5,Post workout -  Weighted Pull ups
videos/pull_up/youtube_WyD2g3rANu8.mp4,pull_up,youtube_cc,https://www.youtube.com/watch?v=WyD2g3rANu8,https://www.youtube.com/watch?v=WyD2g3rANu8,Creative Commons Attribution license (reuse allowed),Sam-Elite Lifestyle,360,640,104.2,25.0,55kg weighted pullup
videos/pull_up/youtube_9ThOSC-IXVs.mp4,pull_up,youtube_cc,https://www.youtube.com/watch?v=9ThOSC-IXVs,https://www.youtube.com/watch?v=9ThOSC-IXVs,Creative Commons Attribution license (reuse allowed),Paul Yu,1280,720,94.7,30.0,I tried a weighted vest. It sucks. (weighted pull-ups)
videos/pull_up/youtube_VWxuKP6jdx0.mp4,pull_up,youtube_cc,https://www.youtube.com/watch?v=VWxuKP6jdx0,https://www.youtube.com/watch?v=VWxuKP6jdx0,Creative Commons Attribution license (reuse allowed),Now Accepting Challenges,360,640,61.1,30.0,"Day 4 of Weighted Pull-Ups: 6 Reps, Straighter Legs, and a Full Stomach! 🍗💪"
videos/dip/youtube_l4BhNHfP1j4.mp4,dip,youtube_cc,https://www.youtube.com/watch?v=l4BhNHfP1j4,https://www.youtube.com/watch?v=l4BhNHfP1j4,Creative Commons Attribution license (reuse allowed),Toowoomba Region,1280,720,80.8,25.0,Black Gully Park gym - Upright dips
videos/dip/youtube_q1TGJbbh0js.mp4,dip,youtube_cc,https://www.youtube.com/watch?v=q1TGJbbh0js,https://www.youtube.com/watch?v=q1TGJbbh0js,Creative Commons Attribution license (reuse allowed),Fitnessyard,1280,720,20.1,25.0,Triceps Exercises -- Machine Parallel Bars Dip
videos/dip/youtube_k_hb58B5jWk.mp4,dip,youtube_cc,https://www.youtube.com/watch?v=k_hb58B5jWk,https://www.youtube.com/watch?v=k_hb58B5jWk,Creative Commons Attribution license (reuse allowed),Avid Fitness,1280,720,43.9,29.97,Dip Bar Knee Tucks
videos/push_up/commons_Conditioning_Drill-_Eight_Count_T_Push-Up.mp4,push_up,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/b/b4/Conditioning_Drill-_Eight_Count_T_Push-Up.webm?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Conditioning_Drill-_Eight_Count_T_Push-Up.webm,Public domain,GreenMeansGo,1920,1080,72.8,29.97,File:Conditioning Drill- Eight Count T Push-Up.webm
videos/push_up/commons_Interval_Push-ups.mp4,push_up,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/9/98/Interval_Push-ups.webm?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Interval_Push-ups.webm,CC BY-SA 4.0,Taco fleur,640,480,51.5,30.0,File:Interval Push-ups.webm
videos/push_up/youtube_NX00g86tEO0.mp4,push_up,youtube_cc,https://www.youtube.com/watch?v=NX00g86tEO0,https://www.youtube.com/watch?v=NX00g86tEO0,Creative Commons Attribution license (reuse allowed),Fitnessyard,1280,720,18.0,25.0,Triceps Exercises -- Triceps Push Up
videos/push_up/youtube_OBmMRR_LRek.mp4,push_up,youtube_cc,https://www.youtube.com/watch?v=OBmMRR_LRek,https://www.youtube.com/watch?v=OBmMRR_LRek,Creative Commons Attribution license (reuse allowed),Barbell Logic,1280,720,38.6,23.98,Hand Release Push-Ups: Gym Shorts (How To)
videos/push_up/youtube_WUTSo7e0c5Q.mp4,push_up,youtube_cc,https://www.youtube.com/watch?v=WUTSo7e0c5Q,https://www.youtube.com/watch?v=WUTSo7e0c5Q,Creative Commons Attribution license (reuse allowed),Move With T,1280,720,64.6,30.0,How To Do An Incline Push Up
videos/push_up/youtube_Ogc30Y2jeh4.mp4,push_up,youtube_cc,https://www.youtube.com/watch?v=Ogc30Y2jeh4,https://www.youtube.com/watch?v=Ogc30Y2jeh4,Creative Commons Attribution license (reuse allowed),Workout,480,360,21.4,25.0,exercise Push Up for gain chest _ pectoral muscle workout.mp4.mp4
videos/push_up/youtube_ASYC3fAOOJw.mp4,push_up,youtube_cc,https://www.youtube.com/watch?v=ASYC3fAOOJw,https://www.youtube.com/watch?v=ASYC3fAOOJw,Creative Commons Attribution license (reuse allowed),FITNESS GYM TRAINING,1280,720,130.7,30.0,Push-up Pro | From Beginner to Expert | HOw To Do | @FITNESS.GYM.TRAINING
videos/squat/commons_Squat_-_exercise_demonstration_video.mp4,squat,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/5/5c/Squat_-_exercise_demonstration_video.webm?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Squat_-_exercise_demonstration_video.webm,CC BY 3.0,Prototyperspective,1280,720,7.1,30.0,File:Squat - exercise demonstration video.webm
videos/squat/youtube_9WETeu96kLM.mp4,squat,youtube_cc,https://www.youtube.com/watch?v=9WETeu96kLM,https://www.youtube.com/watch?v=9WETeu96kLM,Creative Commons Attribution license (reuse allowed),El Eggs,1280,720,69.9,29.97,Wall Pistols - Challenge accepted
videos/squat/youtube_WaGplmsO4HY.mp4,squat,youtube_cc,https://www.youtube.com/watch?v=WaGplmsO4HY,https://www.youtube.com/watch?v=WaGplmsO4HY,Creative Commons Attribution license (reuse allowed),Avid Fitness,1280,720,104.6,25.0,Box Pistol Squat
videos/knee_raise/youtube_icop_Pf-jCg.mp4,knee_raise,youtube_cc,https://www.youtube.com/watch?v=icop_Pf-jCg,https://www.youtube.com/watch?v=icop_Pf-jCg,Creative Commons Attribution license (reuse allowed),Get Strong with Emily,1280,720,95.9,50.0,How to do a Hanging Leg Raise Knees Tucked Alternating Sides
videos/knee_raise/youtube_ZS0ezXM0C1M.mp4,knee_raise,youtube_cc,https://www.youtube.com/watch?v=ZS0ezXM0C1M,https://www.youtube.com/watch?v=ZS0ezXM0C1M,Creative Commons Attribution license (reuse allowed),Gold's Gym British Columbia,1280,720,48.6,23.98,Hanging Knee Tuck
videos/knee_raise/youtube_XbcCbYzDIdE.mp4,knee_raise,youtube_cc,https://www.youtube.com/watch?v=XbcCbYzDIdE,https://www.youtube.com/watch?v=XbcCbYzDIdE,Creative Commons Attribution license (reuse allowed),Coach_Nugie,640,480,11.2,30.0,Hanging leg raise for lower abs
videos/knee_raise/youtube_FUnw-dy_rtQ.mp4,knee_raise,youtube_cc,https://www.youtube.com/watch?v=FUnw-dy_rtQ,https://www.youtube.com/watch?v=FUnw-dy_rtQ,Creative Commons Attribution license (reuse allowed),Avid Fitness,1280,720,57.2,29.97,Hanging Knee Tucks
videos/knee_raise/youtube_yOyJxgwuPII.mp4,knee_raise,youtube_cc,https://www.youtube.com/watch?v=yOyJxgwuPII,https://www.youtube.com/watch?v=yOyJxgwuPII,Creative Commons Attribution license (reuse allowed),Coach Bobby Bluford,854,480,30.2,29.97,UMC (Ultimate Muscle Confusion) - Standing Side Knee Raises
videos/knee_raise/youtube_ULINjQ5TBZI.mp4,knee_raise,youtube_cc,https://www.youtube.com/watch?v=ULINjQ5TBZI,https://www.youtube.com/watch?v=ULINjQ5TBZI,Creative Commons Attribution license (reuse allowed),Henny Seroeyen,1280,720,14.3,25.0,Hanging leg raise AB workout weighted
videos/knee_raise/youtube_TcU7wtLdIx4.mp4,knee_raise,youtube_cc,https://www.youtube.com/watch?v=TcU7wtLdIx4,https://www.youtube.com/watch?v=TcU7wtLdIx4,Creative Commons Attribution license (reuse allowed),David Kimmerle,1280,720,21.7,23.98,Hanging Straight Leg Raises
videos/knee_raise/youtube_iywNfxVHev8.mp4,knee_raise,youtube_cc,https://www.youtube.com/watch?v=iywNfxVHev8,https://www.youtube.com/watch?v=iywNfxVHev8,Creative Commons Attribution license (reuse allowed),BodY-ProoF Calisthenics (Martin Kocken),1280,720,58.5,30.0,Hanging Hip Raises - Intermediate
videos/pistol_squat/youtube_MVcIa4wUl9E.mp4,pistol_squat,youtube_cc,https://www.youtube.com/watch?v=MVcIa4wUl9E,https://www.youtube.com/watch?v=MVcIa4wUl9E,Creative Commons Attribution license (reuse allowed),iyoo1,1280,716,110.8,30.0,Pistol squat archery 활쏘기 운동?
videos/pistol_squat/youtube_E-56gThZRTg.mp4,pistol_squat,youtube_cc,https://www.youtube.com/watch?v=E-56gThZRTg,https://www.youtube.com/watch?v=E-56gThZRTg,Creative Commons Attribution license (reuse allowed),THE BODY GUIDE,1280,720,7.1,59.94,TBG PISTOL SQUAT
videos/pistol_squat/youtube_xh22jSpISlA.mp4,pistol_squat,youtube_cc,https://www.youtube.com/watch?v=xh22jSpISlA,https://www.youtube.com/watch?v=xh22jSpISlA,Creative Commons Attribution license (reuse allowed),Health & Fitness,854,480,21.0,30.0,Pistol Squat Off Bench 1
videos/pistol_squat/youtube_vG0gybD89Pw.mp4,pistol_squat,youtube_cc,https://www.youtube.com/watch?v=vG0gybD89Pw,https://www.youtube.com/watch?v=vG0gybD89Pw,Creative Commons Attribution license (reuse allowed),Health & Fitness,854,480,15.7,30.0,Pistol Squat Off Bench
videos/front_lever/youtube_W9QCwWuJFKw.mp4,front_lever,youtube_cc,https://www.youtube.com/watch?v=W9QCwWuJFKw,https://www.youtube.com/watch?v=W9QCwWuJFKw,Creative Commons Attribution license (reuse allowed),Dipendra Puri,1280,720,19.4,29.97,Front Lever | Calisthenics
videos/front_lever/youtube_kepkpZlfBxQ.mp4,front_lever,youtube_cc,https://www.youtube.com/watch?v=kepkpZlfBxQ,https://www.youtube.com/watch?v=kepkpZlfBxQ,Creative Commons Attribution license (reuse allowed),Calisthenics Larry,1280,720,6.1,30.0,Typical front lever positioning
videos/planche/youtube_VoAfbpQJFeg.mp4,planche,youtube_cc,https://www.youtube.com/watch?v=VoAfbpQJFeg,https://www.youtube.com/watch?v=VoAfbpQJFeg,Creative Commons Attribution license (reuse allowed),KODINEG,1280,720,165.1,29.97,PLANCHE HYSTERIA 3 | Street Workout & Calisthenics [JUST DRIVE]
videos/planche/youtube_aUyXktCQ5UY.mp4,planche,youtube_cc,https://www.youtube.com/watch?v=aUyXktCQ5UY,https://www.youtube.com/watch?v=aUyXktCQ5UY,Creative Commons Attribution license (reuse allowed),Pedro Lobo,360,640,83.1,30.0,Can't reach the Advanced Tuck Planche?
videos/planche/youtube_NBaQGzGLnaI.mp4,planche,youtube_cc,https://www.youtube.com/watch?v=NBaQGzGLnaI,https://www.youtube.com/watch?v=NBaQGzGLnaI,Creative Commons Attribution license (reuse allowed),Reymar Mirante,960,720,40.9,24.0,tuck planche tutorial | road to full planche
videos/back_lever/youtube_X9hR_cj1ZXw.mp4,back_lever,youtube_cc,https://www.youtube.com/watch?v=X9hR_cj1ZXw,https://www.youtube.com/watch?v=X9hR_cj1ZXw,Creative Commons Attribution license (reuse allowed),Ahmed Manoo PK Workout,360,640,153.5,29.67,How to back lever.   Back lever tutorial.   تعلم  حركة الباك ليفر
videos/back_lever/youtube__nYrfGdyZXY.mp4,back_lever,youtube_cc,https://www.youtube.com/watch?v=_nYrfGdyZXY,https://www.youtube.com/watch?v=_nYrfGdyZXY,Creative Commons Attribution license (reuse allowed),Patrick Steel,1280,720,168.9,60.0,my best Back Lever Trys so far
videos/back_lever/youtube_mAtTUFxqtMk.mp4,back_lever,youtube_cc,https://www.youtube.com/watch?v=mAtTUFxqtMk,https://www.youtube.com/watch?v=mAtTUFxqtMk,Creative Commons Attribution license (reuse allowed),Patrick Steel,1280,720,100.1,25.0,"3 ""leichte"" Back Lever Anfänger Übungen, Calisthenics zu Hause trainieren"
videos/human_flag/youtube_mU4RfruoxMM.mp4,human_flag,youtube_cc,https://www.youtube.com/watch?v=mU4RfruoxMM,https://www.youtube.com/watch?v=mU4RfruoxMM,Creative Commons Attribution license (reuse allowed),Spartan Body,1280,720,41.0,29.97,Handstand / Planche / Human Flag - Sebastian Parat 03.2016
videos/human_flag/youtube_0j4YlcDODpY.mp4,human_flag,youtube_cc,https://www.youtube.com/watch?v=0j4YlcDODpY,https://www.youtube.com/watch?v=0j4YlcDODpY,Creative Commons Attribution license (reuse allowed),Jiri Bajak,1280,720,20.0,24.0,Dragon Flag
videos/human_flag/youtube_a8K7aFkaEpk.mp4,human_flag,youtube_cc,https://www.youtube.com/watch?v=a8K7aFkaEpk,https://www.youtube.com/watch?v=a8K7aFkaEpk,Creative Commons Attribution license (reuse allowed),Calisthenics Larry,1280,720,135.2,30.0,"How to practice human flag, one arm push-up and handstand push-up in one video."
videos/human_flag/youtube_rhpPUjzT8Iw.mp4,human_flag,youtube_cc,https://www.youtube.com/watch?v=rhpPUjzT8Iw,https://www.youtube.com/watch?v=rhpPUjzT8Iw,Creative Commons Attribution license (reuse allowed),Dipendra Puri,1280,720,10.0,29.97,Human Flag | The Pump | Nepal
videos/bench_press/commons_Bench_press_-_exercise_demonstration_video.mp4,bench_press,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/d/df/Bench_press_-_exercise_demonstration_video.webm?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Bench_press_-_exercise_demonstration_video.webm,CC BY 3.0,Prototyperspective,1280,720,7.1,30.0,File:Bench press - exercise demonstration video.webm
videos/bench_press/commons_Video_showing_how_to_perform_the_dumbbell_bench_press_and_th.mp4,bench_press,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/c/c0/Video_showing_how_to_perform_the_dumbbell_bench_press_and_the_dumbbell_incline_bench_press.webm?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Video_showing_how_to_perform_the_dumbbell_bench_press_and_the_dumbbell_incline_bench_press.webm,CC BY-SA 4.0,Gantner626,1920,1080,93.8,29.97,File:Video showing how to perform the dumbbell bench press and the dumbbell incline bench press.webm
videos/bench_press/youtube_5k_enq6vXGM.mp4,bench_press,youtube_cc,https://www.youtube.com/watch?v=5k_enq6vXGM,https://www.youtube.com/watch?v=5k_enq6vXGM,Creative Commons Attribution license (reuse allowed),Barbell Logic,1280,720,46.4,23.98,Incline Bench Press: Gym Shorts (How To)
videos/bench_press/youtube_9l9guSIjnZY.mp4,bench_press,youtube_cc,https://www.youtube.com/watch?v=9l9guSIjnZY,https://www.youtube.com/watch?v=9l9guSIjnZY,Creative Commons Attribution license (reuse allowed),P4P WORKOUTS ,1280,720,60.6,28.0,Chest Exercises: Bench Press
videos/deadlift/commons_Army_Combat_Fitness_Test-_3_Repetition_Maximum_Deadlift_MDL_.mp4,deadlift,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/a/af/Army_Combat_Fitness_Test-_3_Repetition_Maximum_Deadlift_%28MDL%29_%28Event_1%29.webm?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Army_Combat_Fitness_Test-_3_Repetition_Maximum_Deadlift_(MDL)_(Event_1).webm,Public domain,GreenMeansGo,1920,1080,75.9,29.97,File:Army Combat Fitness Test- 3 Repetition Maximum Deadlift (MDL) (Event 1).webm
videos/deadlift/commons_Deadlift_-_exercise_demonstration_video.mp4,deadlift,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/6/62/Deadlift_-_exercise_demonstration_video.webm?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Deadlift_-_exercise_demonstration_video.webm,CC BY 3.0,Prototyperspective,1280,720,7.4,30.0,File:Deadlift - exercise demonstration video.webm
videos/deadlift/commons_Kettlebell_Triceps_Push-up_Deadlift_Kettlebell_Combo.mp4,deadlift,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/c/cc/Kettlebell_Triceps_Push-up_Deadlift_Kettlebell_Combo.webm?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Kettlebell_Triceps_Push-up_Deadlift_Kettlebell_Combo.webm,CC BY-SA 4.0,Taco fleur,1920,1080,26.8,23.98,File:Kettlebell Triceps Push-up Deadlift Kettlebell Combo.webm
videos/deadlift/youtube_z5iJbUqFRys.mp4,deadlift,youtube_cc,https://www.youtube.com/watch?v=z5iJbUqFRys,https://www.youtube.com/watch?v=z5iJbUqFRys,Creative Commons Attribution license (reuse allowed),Tara Garrison,1280,720,23.3,60.0,Kettlebell Deadlift Exercise Demo
videos/barbell_squat/youtube_5LD1NTJyL74.mp4,barbell_squat,youtube_cc,https://www.youtube.com/watch?v=5LD1NTJyL74,https://www.youtube.com/watch?v=5LD1NTJyL74,Creative Commons Attribution license (reuse allowed),Hybrid Fitness,1280,720,81.8,29.97,Barbell Back Squat
videos/barbell_squat/youtube_fqF6HRGP_o0.mp4,barbell_squat,youtube_cc,https://www.youtube.com/watch?v=fqF6HRGP_o0,https://www.youtube.com/watch?v=fqF6HRGP_o0,Creative Commons Attribution license (reuse allowed),Tara Garrison,1280,720,35.2,29.97,Barbell Back Squat
